Date,Close,High,Low,Open,Volume
2007-12-04,76.8961181640625,79.07757062302105,76.32478470626714,78.42832965841616,14008727
2007-12-05,79.96053314208984,80.24620338989415,76.8701504147332,77.02596542646992,27725290
2007-12-06,78.48026275634766,82.92106770698186,77.46744413160636,81.70049340259774,24104710
2007-12-07,78.14266204833984,80.09038500798647,76.74030574422362,78.97369192006552,11742386
2007-12-10,78.2205810546875,79.18145213369861,77.20776224013701,78.89578890124385,8330010
2007-12-11,77.85699462890625,79.3632322274398,77.46745005800713,78.92174697147776,11685950
2007-12-12,77.8050537109375,78.5062353454,76.35075680182024,76.87014956146429,16342131
2007-12-13,76.50657653808594,78.94772547710306,76.2209133205207,77.90893989364311,14620172
2007-12-14,75.75345611572266,76.94806379417983,75.36391151193102,76.24688209841172,10991851
2007-12-17,71.18279266357422,76.61044956339703,70.11803332976248,76.19493114847727,19355678
2007-12-18,70.87116241455078,73.23439676821395,68.66374307848817,70.37773645095646,21607783
2007-12-19,69.57267761230469,73.77976040766359,68.97537734292943,73.15648627327145,19526912
2007-12-20,68.87149810791016,71.0529506012115,68.55986103105062,70.48161713442158,17105204
2007-12-24,70.97504425048828,72.09173733645451,69.33895133147657,69.9102848075826,16711519
2007-12-26,73.1305160522461,74.01348652745575,71.36458214654165,71.36458214654165,20930094
2007-12-27,73.64990234375,75.67553244191026,73.02662829290948,74.63674705365226,44565277
2007-12-28,74.22124481201172,74.53288187562295,72.71500017867665,73.49408931534714,18354518
2007-12-31,74.76660919189453,75.2080944733065,73.85767180739985,74.79258305828088,11982308
2008-01-01,76.14299011230469,76.84417171039368,74.45496373102719,75.15614532911619,16687746
2008-01-02,75.72747039794922,76.71431507237553,74.61077755465855,76.14298172042955,13437280
2008-01-03,78.84384155273438,79.15547862664376,74.35109545841327,75.26003281456498,31815218
2008-01-04,78.42832946777344,81.0252933198803,77.90893669735206,79.98650777903757,28011310
2008-01-07,77.77908325195312,79.57098396206206,76.94805346645929,77.93489825467049,15858063
2008-01-08,75.13018035888672,78.94771844710785,74.22124305429668,77.85699227265681,13282666
2008-01-09,73.93556213378906,75.5456808210585,73.75377329019649,75.20807699422312,13113527
2008-01-10,72.16964721679688,76.35076352704705,71.67622123378638,74.27319230547154,18023003
2008-01-11,73.26036834716797,73.96154999391128,70.37773425382663,73.15648697553367,11629440
2008-01-14,74.37706756591797,75.15615678371057,72.22158880563497,73.39022263232386,10264240
2008-01-15,72.11770629882812,75.88330412600341,71.52040598346072,75.57167407952703,11558334
2008-01-16,70.6374282836914,72.19560653797659,68.84552751809248,71.59830628277695,14834065
2008-01-17,72.53321838378906,74.14333734261837,69.3908879708916,70.89712556022928,16169395
2008-01-18,69.15716552734375,72.01382569941867,68.55985821922869,71.9359111498627,13254156
2008-01-21,57.392913818359375,68.55985810950848,49.99156349837973,68.55985810950848,33202389
2008-01-22,51.62765121459961,54.536251977577116,41.006066827069716,51.731529058486494,58755707
2008-01-23,57.392913818359375,59.60033303870281,52.45868261994466,52.45868261994466,28425991
2008-01-24,57.52275848388672,61.59999279121783,54.79594667286278,60.48329983945573,29911930
2008-01-25,60.48330307006836,60.76896626669082,58.042154310018866,60.24957351303902,12550722
2008-01-28,61.132545471191406,61.59999755169175,54.795950907517096,59.652274679010944,13601109
2008-01-29,60.11972427368164,62.171328432628485,59.21078697068,61.28835794896948,7679877
2008-01-30,56.795616149902344,60.50927312832484,56.042493798914045,60.24957673759998,9016102
2008-01-31,53.081947326660156,57.54872595574632,52.45867679111159,57.392907441269884,41538563
2008-02-01,54.92580032348633,55.31534490670658,53.49747018501207,53.99089261928618,9089201
2008-02-04,57.75648498535156,58.43169623910821,55.96458077056622,55.96458077056622,12009385
2008-02-05,59.54839324951172,60.32748239781993,56.61382553316051,57.8603667615106,14593303
2008-02-06,59.02899932861328,59.73018095730967,55.73085744541012,57.912306313504644,12429218
2008-02-07,56.2502555847168,60.223612657039425,55.88668132562818,58.22394894851517,11300078
2008-02-08,54.79595184326172,57.0812786439571,53.7831331142858,56.61382655547413,13514197
2008-02-11,50.92647171020508,55.57503975936106,50.381108604299655,55.57503975936106,15133331
2008-02-12,50.01753234863281,52.79628492852518,49.6020174503745,52.45868105501637,10237627
2008-02-13,49.29039001464844,51.549746609385394,48.27757474650029,50.900505601295826,10395753
2008-02-14,53.601348876953125,54.14671200648857,50.3811107872611,50.3811107872611,12514003
2008-02-15,55.1335563659668,55.57504163861839,51.96525899393919,53.39358914123139,12080990
2008-02-18,54.8219108581543,56.38009248339954,54.354458836230755,56.38009248339954,6977153
2008-02-19,54.224613189697266,55.93860988727597,53.809098305078585,55.808761705979975,7226542
2008-02-20,52.87419509887695,53.731195280219815,52.27689482411242,53.705224937326214,5604999
2008-02-21,53.23777389526367,54.14671125780228,52.588532922021805,53.731196330455944,3874365
2008-02-22,52.56255340576172,52.90015724398808,50.92646432529672,51.47182735211839,2691220
2008-02-25,53.0040397644043,53.65328068175928,51.73152827086002,53.18582863020665,6270186
2008-02-26,53.2118034362793,53.96492225913244,52.95210704754665,53.497470168356756,7139423
2008-02-27,56.328155517578125,59.106904537492554,53.990888209170656,53.990888209170656,43223132
2008-02-28,57.91230773925781,58.35379300113677,56.094433050698214,56.87352220293804,35763847
2008-02-29,57.081275939941406,58.691394874856286,56.146371807263115,57.54873152863808,16477462
2008-03-03,54.69206619262695,56.509944285010874,54.06879561594649,54.588188350239776,10049153
2008-03-04,53.28970718383789,55.26340030341392,51.939288171128204,55.05564461603011,11485198
2008-03-05,54.27656173706055,54.536258137288435,51.99123130164039,53.54940970300773,8581053
2008-03-07,51.497806549072266,53.49747015059276,49.342324409892385,53.49747015059276,14251925
2008-03-10,51.05632019042969,51.41989442230831,48.121752470260816,51.316016573536935,11713659
2008-03-11,55.26340103149414,55.782793779153984,49.44620296217541,50.64080346390705,19665129
2008-03-12,53.86104202270508,57.133217080289434,53.341649268242726,56.7696428566373,12262350
2008-03-13,46.45969009399414,52.97807315708897,45.187178595369886,52.458680421131525,47000084
2008-03-14,49.65395736694336,49.86171305168629,46.79729732876235,47.75817177364515,35798540
2008-03-17,47.70623779296875,48.719052987713965,46.693422598223535,48.719052987713965,19211273
2008-03-18,48.12175369262695,49.05666140003266,46.8492385651915,47.628327734303305,12632937
2008-03-19,48.40742111206055,53.91298253842347,48.095784031054556,50.38111088390592,16449023
2008-03-24,48.8748664855957,50.2252889543145,47.810110714762494,50.2252889543145,11636914
2008-03-25,50.718719482421875,51.03035304828172,49.238448596924606,50.14738599480872,13232423
2008-03-26,50.407081604003906,51.62765607097153,49.86171846935118,50.38111125999991,11448313
2008-03-27,51.316017150878906,51.80944310222018,49.65396098476471,49.65396098476471,17425122
2008-03-28,51.41988754272461,51.80943558762459,50.06946864465711,51.54973571690555,11599511
2008-03-31,51.05632019042969,51.653623984990936,50.381108889879314,51.41989442230831,9914705
2008-04-01,51.160194396972656,51.88734633131968,50.510953485425695,51.41989076159144,6034588
2008-04-02,51.99122619628906,53.49746728311809,51.41989276294745,51.41989276294745,6087024
2008-04-03,51.575714111328125,52.35480327809223,51.160199184582396,52.12107723253454,3883474
2008-04-04,51.316017150878906,51.913320952160255,50.32917229291169,51.913320952160255,5906537
2008-04-07,51.10825729370117,51.62765002351026,50.51095354100629,51.39392399956765,4088729
2008-04-08,49.809776306152344,51.13422849389231,49.44620209364817,51.03034712829903,5753811
2008-04-09,49.93962860107422,50.381110351752135,49.36829513271724,49.965598944610036,3776374
2008-04-10,50.92647171020508,51.29004594002282,49.67993048729921,49.86171584102927,7075297
2008-04-11,51.160194396972656,51.67958712621022,50.64080166773508,51.41989076159144,4012660
2008-04-15,51.93928527832031,52.19898163426477,49.96559226867099,50.84855917441069,6362785
2008-04-16,51.23811340332031,52.822262178796834,51.030354165839334,52.458687916152535,4725794
2008-04-17,53.2118034362793,54.43237434990813,51.44586587948265,52.017199343637564,14831167
2008-04-21,54.06879806518555,55.003705733734925,53.49746814499695,54.01686090281799,7639361
2008-04-22,54.95176696777344,55.575041116807746,53.49747001298057,54.01686278893737,8814769
2008-04-23,55.00370407104492,55.65294499869552,54.27655564101925,55.05564475419995,5265604
2008-04-24,53.05598068237305,55.678914704607884,52.588528628744335,55.57503686184121,8801780
2008-04-25,53.49747085571289,54.2505896882424,52.77031884450412,54.01686363985155,4095990
2008-04-28,53.70521926879883,54.74400469603892,53.49746359229372,53.54940075024136,4708244
2008-04-29,54.458343505859375,54.977736271999994,53.75716538498412,54.01686176805443,6497143
2008-04-30,54.8219108581543,55.523092413396796,54.53624769051057,55.00369971243411,6331377
2008-05-02,55.315338134765625,56.873516276887784,55.211456774071664,55.652941989949184,5658418
2008-05-05,55.05564498901367,56.35412684985291,54.692067250092705,56.04248979430851,7642293
2008-05-06,54.588191986083984,55.67891820969063,54.27655843816612,54.61416232899989,5061166
2008-05-07,53.80910110473633,54.89982729331557,52.97807481461848,54.53625307124167,4303106
2008-05-08,53.15986633300781,53.70522949057994,52.848232758936554,53.393592394150744,3642073
2008-05-09,52.848228454589844,54.2246178866067,52.043168956349305,52.458683876959675,8621761
2008-05-12,52.848228454589844,53.23777303222001,51.679591199341694,52.848228454589844,4890395
2008-05-13,53.0040397644043,53.39358431481728,52.56255805401735,53.081950787901334,5056766
2008-05-14,53.081947326660156,53.367614016140756,51.93928409109493,51.93928409109493,2982486
2008-05-15,53.10792541503906,53.70522569826664,51.93929166948778,51.93929166948778,2646760
2008-05-16,53.523433685302734,53.679252213395074,52.87419275354923,53.49746686591858,4422288
2008-05-20,53.4195556640625,53.62731487495116,52.8741925787213,52.97807394534436,3464912
2008-05-21,53.75716781616211,54.536257000607485,52.19898944727136,52.19898944727136,3419088
2008-05-22,53.030006408691406,53.2897027575292,52.45867655466257,52.45867655466257,3558000
2008-05-23,52.14704513549805,53.44552701933796,51.93928944302668,52.718378573330625,4417028
2008-05-26,51.75749969482422,52.06913675061721,49.34232131832224,49.34232131832224,2605807
2008-05-27,50.19932174682617,52.406740924601046,49.965595714827394,51.83540749317514,3316550
2008-05-28,52.04317092895508,52.35480448945654,49.498144145225254,50.3811111835161,4505700
2008-05-29,52.90016174316406,53.497465498524704,51.36795388786049,52.58852821730222,11026212
2008-05-30,51.21213912963867,53.23777304730406,51.004383430453444,53.03001382576118,4023430
2008-06-02,49.03069305419922,51.939294146328606,48.30354101998794,50.9005050228328,4431595
2008-06-03,47.21281433105469,48.8229297656793,46.77132907829447,48.30353700824732,6240766
2008-06-04,45.75851821899414,47.49848200698659,45.47285147100794,47.005059545387475,5762089
2008-06-05,45.680599212646484,46.01820659129712,44.14839140566102,45.70656955290534,9721099
2008-06-06,45.18717956542969,47.082965205786756,44.537938631545245,45.44687593898347,6317089
2008-06-09,44.563907623291016,45.6546337681159,42.59021453960462,44.667785465094006,6500809
2008-06-10,44.25227355957031,44.61585131393386,43.23945836956896,44.14839571076257,6717902
2008-06-11,44.46003341674805,45.18718189118143,44.14839634350078,44.66778911734111,2586175
2008-06-12,44.77166748046875,45.03136387036357,42.5902185098238,43.8887004592979,3244212
2008-06-13,44.486000061035156,45.135240974353145,44.01854449003177,44.69375574435396,4248430
2008-06-16,46.044185638427734,46.74536382386483,44.71973325834707,44.87555180700796,4354615
2008-06-17,47.420570373535156,47.784144601937605,45.23912148076285,46.69342191673025,4736084
2008-06-18,47.368629455566406,48.407418495313564,47.26475160829896,47.26475160829896,5055019
2008-06-19,46.35580825805664,47.2647454676838,45.60268956026556,46.43371927515324,4221271
2008-06-20,45.29105758666992,46.92714685984151,44.693757334114316,46.74535798870327,3837789
2008-06-23,43.7069091796875,45.0833020840364,43.26542745450042,44.9274835541761,4516050
2008-06-24,42.35649108886719,44.35615463510874,41.915005831429674,43.70691015908279,5238203
2008-06-25,41.18785858154297,42.04485525660363,40.252950876340066,41.55143282180029,3933879
2008-06-26,43.525123596191406,45.39493889974933,41.421582260278115,41.421582260278115,18253250
2008-06-27,41.603370666503906,43.005734008418614,41.36964461697071,42.070826287928064,6821283
2008-06-30,40.7723388671875,41.966942821216485,39.60370525348991,41.577398283317294,4596315
2008-07-01,37.88970947265625,40.7723398253225,36.435409125852274,40.7723398253225,6202295
2008-07-02,39.5517692565918,39.96728418402814,36.695108973708805,37.91568341261099,5245963
2008-07-03,38.51298141479492,39.551766910591695,37.39628841575639,39.214163033400744,4726793
2008-07-04,39.032371520996094,39.78549025000645,37.655982241161915,37.91567859753495,4862814
2008-07-07,39.889373779296875,41.49949282747618,39.55176987678723,39.55176987678723,5528014
2008-07-08,41.05801010131836,42.0708253072587,36.87689403919909,36.87689403919909,8354280
2008-07-09,43.914669036865234,44.096454389067034,41.603368441857015,41.603368441857015,6860769
2008-07-10,45.836421966552734,46.38178507294442,42.69409504149364,43.91466944521037,7216175
2008-07-11,43.654972076416016,46.84923609221973,43.31736467420713,46.27790617844378,6040791
2008-07-14,43.680938720703125,45.23912049277688,42.59021605931627,42.59021605931627,5942149
2008-07-15,41.863067626953125,43.05767175696535,41.55143406413982,42.59021965156648,3693378
2008-07-16,40.720401763916016,42.59021711904312,40.01922012515395,41.86306513766809,6973872
2008-07-17,42.797969818115234,43.10960686293186,41.55142868356344,41.55142868356344,5038238
2008-07-18,45.18717956542969,45.55075378393347,42.30454911451126,43.57706064045327,5983177
2008-07-21,47.73220443725586,48.01787114244794,45.2131482946858,45.966267046659546,8754188
2008-07-22,49.679927825927734,50.121409537642656,47.31669017517547,47.73220506800401,12631056
2008-07-23,53.18583297729492,54.22461852996694,50.95244333457855,51.8873510364549,12798869
2008-07-24,51.316017150878906,54.17267739719813,48.12175301166503,48.12175301166503,10764301
2008-07-25,51.41988754272461,53.0819469901264,49.47216493001048,50.7706466718199,10710381
2008-07-28,51.00438690185547,52.43271711745081,50.433053406674176,51.41989832850598,5533881
2008-07-29,48.95277786254883,50.640804321013526,48.56323329521082,49.86171518633751,5145929
2008-07-30,51.00438690185547,51.41989832850598,49.394267795332105,49.394267795332105,7354746
2008-07-31,49.21247482299805,51.887349663779524,48.56323386975365,51.887349663779524,6006517
2008-08-01,50.64080047607422,50.84855967629476,46.74535509845866,48.433381428758736,4699412
2008-08-04,50.95244598388672,51.88735373437426,49.62799363089253,49.62799363089253,4301346
2008-08-05,53.23777389526367,53.62731847920879,50.640806479938504,51.160199258531996,9161115
2008-08-06,51.88734817504883,55.13355284813203,51.52377395613501,55.13355284813203,8616591
2008-08-07,51.75749969482422,52.926133370511714,50.147380777156236,50.147380777156236,4809365
2008-08-08,50.87453079223633,52.14704226385299,50.692741929566516,51.16019397306411,4883824
2008-08-11,51.34198760986328,52.09510642657615,50.95244302994031,51.52377648943707,2714705
2008-08-12,50.459022521972656,51.93929339101079,50.069477927210805,51.67959347214509,5801276
2008-08-13,50.66677474975586,51.16019716475437,49.472170703409546,49.861715271412194,2754609
2008-08-14,49.446205139160156,50.900502078750534,49.342323767168565,50.38110930822321,2566362
2008-08-18,48.8748664855957,50.3811039510182,48.40741445077004,49.342318520421365,2963058
2008-08-19,47.96593475341797,49.08262781086812,46.979086367376794,48.796964602467625,2941144
2008-08-20,48.51129150390625,48.9008360340729,48.173684131014156,48.30353230773637,3319410
2008-08-21,47.99190139770508,48.79696084148055,47.420567980223794,48.303534925311524,4138486
2008-08-22,47.49847412109375,49.65395602316585,46.2779033421357,49.65395602316585,4139879
2008-08-25,48.01787567138672,48.66711664335031,47.68026825255102,48.66711664335031,2034227
2008-08-26,48.09578323364258,48.25160177156215,47.21281621524193,47.52444976872337,1489491
2008-08-27,47.13490676879883,48.69308515563272,46.87521037099318,48.35548124742851,4297168
2008-08-28,46.4337272644043,47.784146380499536,45.83642345332183,47.26475359991881,7382078
2008-08-29,48.35547637939453,48.5372652485006,47.05699452108682,47.26475020947307,2219080
2008-09-01,47.96593475341797,48.17369045450154,47.00505671060166,47.888023723743366,3417069
2008-09-02,50.484989166259766,50.69274485929741,47.888021869143934,48.30353677757677,5030404
2008-09-04,49.42023849487305,50.32917591132258,49.00472354288168,49.91366095933121,2813325
2008-09-05,48.329505920410156,48.874869004046715,47.7841428367736,48.82292832089754,3330688
2008-09-08,50.87453079223633,52.92613135125388,50.38110488566322,50.90049761059715,8377948
2008-09-09,51.05632019042969,51.47183510787281,49.887686466447065,50.87453483566919,3737279
2008-09-10,50.614837646484375,51.471834288146965,50.121411708552664,50.79662299834982,3847698
2008-09-11,49.2644157409668,50.38110877688031,48.87487116717963,50.38110877688031,2567354
2008-09-12,49.757835388183594,51.10825791093934,48.952775942785266,49.60201686288756,6093354
2008-09-15,46.615509033203125,48.69307999548194,45.21314933813642,47.93996122612736,6770268
2008-09-16,47.52444839477539,47.93996330976234,44.1483954343375,44.79763638826787,4654621
2008-09-17,46.30387496948242,48.199657041805125,45.70657121128564,48.199657041805125,4674190
2008-09-18,46.19999313354492,47.10893040981421,42.87588107498879,45.70657074518451,6603710
2008-09-19,49.00471496582031,49.26441132506677,46.74535523143326,47.29071829032227,9821730
2008-09-22,47.93996047973633,52.458680070225455,47.55041593037399,50.381105617935546,4162514
2008-09-23,47.368629455566406,48.433385315362244,46.48566247025677,47.368629455566406,6569683
2008-09-24,48.45935821533203,48.97875100143907,46.901179857010895,47.5244504958678,5730103
2008-09-25,46.9531135559082,48.79695837661581,45.836417118576186,48.5891991796819,10926783
2008-09-26,46.19999313354492,47.21281177355945,45.39493722102089,47.21281177355945,4967945
2008-09-29,44.486000061035156,47.52444542194891,43.628999942040984,47.52444542194891,7859964
2008-09-30,44.563907623291016,46.22596365921105,42.07082180823227,42.07082180823227,6616439
2008-10-01,46.044185638427734,46.485667416882656,44.22630726719458,45.13524821399013,3743739
2008-10-03,46.69342041015625,47.264750315680985,45.446875709965276,46.277905510092594,4681406
2008-10-06,45.732547760009766,46.745363025470105,44.79764000637026,46.17403305328222,5560277
2008-10-07,47.23877716064453,48.25159576996725,45.706569360121705,45.706569360121705,9928258
2008-10-08,46.87520980834961,47.26475440038238,43.68094204026625,45.65463886672828,9985473
2008-10-10,46.58953857421875,47.65429439417314,43.13557826708303,46.69341993995669,9025179
2008-10-13,47.52444839477539,47.88802262450487,46.511633211115544,46.82327027794516,6805621
2008-10-14,46.38178634643555,49.290387312146706,46.018212106311076,47.784146142548614,5099383
2008-10-15,45.992244720458984,46.979089653163875,45.49882225410654,46.12209292330741,5495022
2008-10-16,44.2263069152832,45.34300356983569,43.36931018800439,45.34300356983569,6651066
2008-10-17,40.902191162109375,45.4468778948912,40.30488736381489,45.13524434662932,5586092
2008-10-20,41.36964416503906,43.00573353861394,40.07116221253093,41.05801060985175,7922965
2008-10-21,41.707252502441406,43.888701526111376,40.51264837541615,41.785160012360485,8047276
2008-10-22,39.42192077636719,41.603369726659764,39.03237619515931,41.29173617510808,5408099
2008-10-23,37.50016784667969,38.79864977133614,36.92883439088779,38.43507553690386,6641370
2008-10-24,32.64384078979492,36.87689003382766,32.20235557041896,36.35749731567113,9905588
2008-10-27,30.124784469604492,32.20235532649345,27.00842818427105,32.04653680775533,12878172
2008-10-29,34.098148345947266,36.25362717507621,31.16357675178358,34.27993372249033,13094201
2008-10-31,36.27959442138672,37.396291020565364,34.4876900207951,35.890049833329506,8097887
2008-11-03,37.39628601074219,38.38313075934058,36.09780070214636,38.331190078948126,4951148
2008-11-04,39.032371520996094,39.34400855758664,36.69510431363878,36.876889649685545,4515828
2008-11-05,37.604042053222656,40.92815757172819,36.87689013244458,40.92815757172819,6145587
2008-11-06,36.357505798339844,38.824625307550996,35.60438688577212,36.87689863767732,4896229
2008-11-07,39.18819046020508,40.356824076435835,35.83810460912441,36.0978009682868,8250147
2008-11-10,40.07115936279297,40.980096664907826,39.18819240235289,40.408763237492636,3775177
2008-11-11,39.60371017456055,41.26576637164913,38.69477280651986,40.252951151732475,8900004
2008-11-12,37.941646575927734,40.460702718747434,37.47419452909974,40.460702718747434,5705390
2008-11-14,37.811798095703125,39.473857632117216,37.34434605256,37.60404241483003,4038880
2008-11-17,39.36997604370117,40.668461369967304,35.83810483259775,40.668461369967304,5361538
2008-11-18,37.24047088623047,39.26610124844718,36.51331890624574,39.26610124844718,6392448
2008-11-19,36.33153533935547,38.564925029531686,35.864079717304946,37.39629125794204,5606729
2008-11-20,35.941986083984375,36.61719380204938,34.40977474221005,36.35749744206828,5080395
2008-11-21,38.22731399536133,39.42191799801105,34.79932051338516,35.708257805477295,8350092
2008-11-24,39.18819046020508,39.81146101772335,37.24046776648716,39.36997579820437,5420119
2008-11-25,38.22731399536133,40.071158920934,37.91568046577277,39.60370686537245,5453771
2008-11-26,39.084312438964844,39.681612653313316,37.52613429124818,38.64282722150221,5246053
2008-11-27,39.084312438964844,39.084312438964844,39.084312438964844,39.084312438964844,0
2008-11-28,38.46104049682617,39.21416279457816,36.9288326043289,37.91568093274022,8464961
2008-12-01,38.149410247802734,40.720403851115314,37.99359170649578,39.21416617064954,5733003
2008-12-02,37.811798095703125,38.22731297980665,36.6171941247895,37.86373877710007,5879324
2008-12-03,38.9544677734375,39.44789019357993,37.00674491311926,38.17537862931021,6430656
2008-12-04,40.82427978515625,41.03203900458353,34.53962591932866,34.53962591932866,4648185
2008-12-05,40.33085632324219,42.27857914190506,38.980433760026244,38.980433760026244,5338962
2008-12-08,40.43473815917969,41.75919051103826,38.694774382889925,41.42158659809845,11709287
2008-12-10,39.785499572753906,42.33052657498812,39.214169568270535,42.33052657498812,11172070
2008-12-11,39.34401321411133,40.48667661292011,38.72073906716319,40.48667661292011,9867592
2008-12-12,38.12343978881836,38.5649250674629,37.2924099192608,38.38313618276038,9847702
2008-12-15,38.7467041015625,39.60370417501762,38.4350705931438,39.421915320005475,5741641
2008-12-16,40.22698211669922,40.72040457092864,36.876895747632474,38.95447046452084,9183505
2008-12-17,40.1750373840332,41.29173390210583,39.11028154953883,41.29173390210583,8720755
2008-12-18,41.36964416503906,41.811129437834914,39.266102697504344,39.266102697504344,12640018
2008-12-19,43.369300842285156,43.88869354019191,41.317700390024925,42.59021179542503,10050607
2008-12-22,43.3952751159668,43.75884933299256,41.88903404206366,41.88903404206366,6524631
2008-12-23,42.512306213378906,43.810788124182835,42.20067266820053,43.10961000576328,5151765
2008-12-24,41.785152435302734,43.083634180880814,35.05901417532254,35.05901417532254,13318746
2008-12-26,41.863067626953125,44.07048700023478,40.77234487356982,44.07048700023478,5480531
2008-12-29,42.74603271484375,43.08363657853926,41.03203601082318,42.3305178286634,3418418
2008-12-30,42.66812515258789,43.36930680002783,41.08397650188268,42.64215480965352,4868199
2008-12-31,43.18751525878906,43.83675618032634,42.22664080832835,43.83675618032634,4396180
2009-01-02,43.810787200927734,44.53793916906873,42.979760908940584,44.53793916906873,3976548
2009-01-05,42.823944091796875,44.53794095098454,42.27858097446112,44.53794095098454,4505326
2009-01-06,42.512306213378906,44.460032601942416,41.81112809495935,44.460032601942416,3969700
2009-01-07,40.2789192199707,43.992579837783886,37.73389591960579,43.992579837783886,12109220
2009-01-09,40.07115936279297,43.62900106858554,38.071495889197294,43.62900106858554,5272587
2009-01-12,39.00640106201172,41.032034748962445,37.4482229285222,41.032034748962445,6595708
2009-01-13,38.43507385253906,39.447889004914316,37.863740421785074,38.954466599639964,4104761
2009-01-14,38.51298141479492,39.16222234966791,37.44822557713173,39.16222234966791,2777281
2009-01-15,37.941646575927734,38.51297998636851,37.136590664430344,38.1753761216991,3693599
2009-01-16,39.13625717163086,39.70759067864663,37.65598975822123,39.26610537573826,2131503
2009-01-19,40.64249038696289,40.98009424169959,38.9804308863467,40.20100517166973,2587926
2009-01-20,45.18717956542969,46.22596505964479,38.95446660013904,40.69443018953485,19101726
2009-01-21,42.17470169067383,46.17402873363573,41.60336824957711,46.17402873363573,11311625
2009-01-22,44.17436599731445,44.77166626896676,41.65530967455618,43.52512504014558,10535551
2009-01-23,44.79763412475586,45.34299720297306,42.79797067874527,44.90151196766451,7005930
2009-01-27,46.25193405151367,46.8752046253798,43.10960731875675,44.66778551460077,8487928
2009-01-28,47.29072189331055,47.52444792996803,45.706573276742525,47.21281438854391,6636133
2009-01-29,46.97908401489258,48.25159906797057,45.213150077038556,48.25159906797057,13844487
2009-01-30,45.836421966552734,46.199996196694656,44.6677882481524,46.17402937639407,4578388
2009-02-02,43.42123794555664,46.22596062423717,42.79796741330224,45.70656792696564,6678800
